kanjireading,rank,weight
蕾[つぼみ],6139,85180.958433513195
験[げん],6140,85182.665978539109
青[じょう],6141,85314.458406237754
建[だて],6142,85510.971783758127
８[よう],6143,85514.955789419851
疽[そ],6144,85541.933055237270
筑[ちく],6145,85627.241404419270
虹[こう],6146,85686.754154101232
囃子[ばやし],6147,85723.791495957732
時雨[しぐれ],6148,85736.649762519708
橘[たちばな],6149,85784.077814282980
薫[かお],6150,85812.958315888856
乍[なが],6151,85820.121136579255
瘤[りゅう],6152,85825.161367176988
八[やっ],6153,85839.839875777747
詣[もうで],6154,85872.323167108509
響[ひびき],6155,85943.562399093949
関[ぜき],6156,85953.380687363329
往[い],6157,85961.022040374097
詣[もう],6158,85974.985756341441
掘[くっ],6159,86004.015190546605
威[おどし],6160,86017.321808101027
射[ざ],6161,86099.727332590308
篠[しの],6162,86131.384983989206
反[ほん],6163,86147.246799121756
蛸[たこ],6164,86195.447822019749
賜[し],6165,86211.571396644111
隈[わい],6166,86234.591578502266
寥[りょう],6167,86248.732459249411
謂[い],6168,86255.578845385739
香[が],6169,86363.990819342886
与[あずか],6170,86404.091917031663
倖[こう],6171,86457.498308918381
部[べ],6172,86563.044171784029
屹[きつ],6173,86615.709347829354
吹[ぶき],6174,86629.295205668503
偶[たま],6175,86677.406474820134
沃[よく],6176,86751.087158477370
鬢[びん],6177,86834.159882620675
々[ぜん],6178,86836.947729675318
扈[こ],6179,86931.620368719945
乾[ほし],6180,86980.714697253468
篭[ろう],6181,87000.171580796028
痔[じ],6182,87072.460630764617
腋[わき],6183,87127.034350204412
々[り],6184,87134.136314855306
襟[きん],6185,87139.122766410612
訥[とつ],6186,87243.690999795988
面倒臭い[めんどくさい],6187,87356.376779130776
淘[とう],6188,87361.188371214026
魏[ぎ],6189,87367.947979752193
請[しん],6190,87396.105043514530
絃[げん],6191,87425.740524701643
駕籠[かご],6192,87446.726248000137
殺[あや],6193,87456.914132017278
参[しん],6194,87482.182732341273
経[ぎょう],6195,87482.267692155874
尼[あま],6196,87500.858742242184
煌[こう],6197,87528.265154644789
賂[ろ],6198,87553.853850047672
叉[しゃ],6199,87578.870477881792
脚[きゃ],6200,87594.259978449336
鯖[さば],6201,87663.849609571975
跨[またが],6202,87673.863156667125
惨[むご],6203,87770.819028019279
是[これ],6204,87839.608966900763
贔屓[ひいき],6205,87848.480664312126
珪[けい],6206,87890.720354554534
籐[とう],6207,87908.378388699246
卜[ぼく],6208,87921.766005125028
臥[ふ],6209,87993.200192386910
侍[ざむらい],6210,88002.058905526006
拌[はん],6211,88034.402480170931
撹[かく],6212,88065.100629448702
黙[もっ],6213,88166.579265282358
恭[きょう],6214,88264.645292744608
涸[か],6215,88279.546546046171
憑[ひょう],6216,88316.319986399496
非[あら],6217,88328.313026446267
籠[ごも],6218,88405.942476608092
燼[じん],6219,88468.875953189388
界[がい],6220,88517.754738121264
軀[く],6221,88523.513774344116
膀[ぼう],6222,88548.994473755985
胱[こう],6223,88548.994473755985
蒙[こうむ],6224,88550.636348164422
斃[たお],6225,88553.416843183717
答[いら],6226,88568.116453394556
鯛[たい],6227,88576.320419224430
給[たま],6228,88637.448690202844
断[こと],6229,88638.610159420787
目眩[めまい],6230,88716.276762911526
叢[そう],6231,88776.029792905058
妾[わらわ],6232,88800.939796921215
孟[もう],6233,88816.865736700871
函[かん],6234,88891.206260341176
鰹[かつお],6235,88924.243166103290
絹[ぎぬ],6236,89032.999965505936
鎌[がま],6237,89088.395744994603
窯[がま],6238,89128.008727299093
縒[よ],6239,89129.070824824215
挿[さし],6240,89152.083992288695
劃[かく],6241,89207.376835508228
誂[あつら],6242,89208.720300882516
跋[ばっ],6243,89333.733635422119
蔑[ないがし],6244,89355.441855893412
斥[せっ],6245,89394.575375801171
毬[まり],6246,89428.217540780199
后[ごう],6247,89473.299887482048
倒[さかしま],6248,89499.409827501222
箒[ほうき],6249,89574.341381666847
釈[しゃ],6250,89623.840168736308
諧[かい],6251,89693.430863403992
々[ばや],6252,89816.896205037585
処[か],6253,89960.393001750548
々[ほど],6254,90142.191868766342
緘[かん],6255,90263.389587777187
取[どり],6256,90329.326665423767
見[め],6257,90335.457288346981
槌[つち],6258,90417.726757431941
々[なみ],6259,90424.018911010819
炭[ずみ],6260,90483.412026999402
諒[りょう],6261,90514.492012024319
背[ぜい],6262,90535.554052059611
殴[おう],6263,90545.963310516017
阿呆[アホ],6264,90562.989192248046
々[ます],6265,90572.700778868122
々[こく],6266,90579.124842968406
贋[にせ],6267,90600.955949691066
巻[けん],6268,90705.374707780633
済[ずみ],6269,90777.785392789650
櫓[やぐら],6270,90799.396431168614
接[つ],6271,90808.420047708947
八[ばち],6272,90822.269733902736
仔[し],6273,90834.770668940429
襤褸[ぼろ],6274,90884.744815641563
狡[ずる],6275,90988.016407691379
款[かん],6276,91113.495065385185
干[ぼし],6277,91266.100050199049
細[ささ],6278,91266.248368361557
堪[こた],6279,91274.068908955203
奉[たてまつ],6280,91283.275627349052
讒[ざん],6281,91286.884676554153
剽[ひょう],6282,91357.074009166652
僅[きん],6283,91398.455599008201
淑[しと],6284,91402.520184019508
飛[ぴ],6285,91466.869469445068
姐[あね],6286,91533.260786005761
七夕[たなばた],6287,91538.865661023476
充[あ],6288,91586.520235701173
脾[ひ],6289,91591.189303870167
馬[め],6290,91604.805245031821
灰[ばい],6291,91671.470501126125
暮[くら],6292,91714.128713708895
杓[しゃく],6293,91719.734693625709
景色[げしき],6294,91733.777756754353
汚[よごれ],6295,91827.643262767902
艘[そう],6296,91838.092551924463
弥生[やよい],6297,91840.541795473109
洒[しゃ],6298,91854.545404134115
調[しらべ],6299,91990.100726989200
做[な],6300,92075.761757586137
々[ぎょう],6301,92086.232766311325
暦[こよみ],6302,92092.215244048217
亡骸[なきがら],6303,92113.381002550625
以[も],6304,92145.836371103840
焚[や],6305,92166.295398806687
分[わけ],6306,92207.628683318399
工[たくみ],6307,92272.124191318813
嚙[か],6308,92306.925416746497
染[ぞめ],6309,92361.353148735056
詰[づま],6310,92408.667621724555
足袋[たび],6311,92410.862536053683
掩[えん],6312,92474.862134956478
噪[そう],6313,92504.394515249878
蔽[へい],6314,92569.050754171403
梨[り],6315,92612.885911772188
啞[あ],6316,92640.359382071518
穣[じょう],6317,92705.776116458452
々[ざむ],6318,92720.665671449460
戯[ざ],6319,92728.585357606207
門[と],6320,92737.864463012229
昼[ぴる],6321,92762.563131296280
憊[ぱい],6322,92810.387856869114
甦[よみがえ],6323,92970.296872928535
滓[かす],6324,93009.599691618088
修[おさ],6325,93026.518448535629
益[ます],6326,93174.894011209413
沙[すな],6327,93175.856662576523
罅[ひび],6328,93256.166172075085
檄[げき],6329,93406.232699669170
奈[からなし],6330,93494.446744833811
匿[かくま],6331,93518.250764826313
彼奴[あいつ],6332,93599.308388733902
氣[き],6333,93652.558229445509
烙[らく],6334,93657.592200450439
狩[がり],6335,93711.975602174512
閨[けい],6336,93732.697708627500
義[か],6337,93748.435846862907
母[あ],6338,93748.435846862907
饗[きょう],6339,93843.748979767552
厳[おごそ],6340,93875.430397877455
謬[びゅう],6341,93911.529646166236
升[しょう],6342,93920.719004926519
惜[せき],6343,93966.003674837048
強請[ねだ],6344,94060.820078013552
猛者[もさ],6345,94113.545181029738
誹[ひ],6346,94134.713124046306
挿[い],6347,94266.996930172318
竄[ざん],6348,94370.088593247114
攘[じょう],6349,94414.007737434586
六[むっ],6350,94452.197317068523
睫毛[まつげ],6351,94515.960338181219
自惚[うぬぼ],6352,94600.357626585479
射[う],6353,94658.166153596772
器[ぎ],6354,94761.505138259323
々[ろう],6355,94785.753606589904
庄[しょう],6356,94795.696319026974
欒[らん],6357,94799.801428678285
消[ぎ],6358,94846.670083195437
桜[おう],6359,94883.523826389181
載[ざい],6360,94905.915016527200
鑽[さん],6361,94995.636395955822
設[しつら],6362,95042.001389623969
俄[が],6363,95060.712874013218
巴[ともえ],6364,95075.786714082438
慇[いん],6365,95178.564048343309
懃[ぎん],6366,95178.564048343309
々[あお],6367,95196.364543436343
桿[かん],6368,95198.471637207054
外[と],6369,95207.209356334904
焚[たき],6370,95352.655122091586
奇[く],6371,95357.616588587101
混[まじ],6372,95359.436952067437
灯[どう],6373,95399.469226611225
雛[ひよこ],6374,95404.349272979380
姥[うば],6375,95406.677291847373
吾[あ],6376,95484.940985523135
詈[り],6377,95566.845754287860
桂[かつら],6378,95650.596258774283
艱[かん],6379,95697.156794623021
荘[しょう],6380,95713.793358526760
偲[しの],6381,95724.354925636508
愧[き],6382,95758.326432984657
蠅[はえ],6383,95774.779708500748
禱[とう],6384,95854.618017449931
巌[がん],6385,95981.271326735863
煩[うるさ],6386,96018.027080563726
扉[ぴ],6387,96056.843932436008
情[なさけ],6388,96058.530647352600
吊[つり],6389,96080.734560299898
食[くい],6390,96096.459757491946
縺[もつ],6391,96146.694698321226
捨[ず],6392,96309.492625656247
且[か],6393,96364.186008297373
猜[さい],6394,96400.412311349894
初[ぞ],6395,96400.981729953797
々[はん],6396,96420.612857793982
衆[す],6397,96460.024792728320
僥[ぎょう],6398,96489.285293702022
眩暈[めまい],6399,96526.441650306093
錐[きり],6400,96551.856212112994
魁[かい],6401,96605.753202139036
俸[ぽう],6402,96690.375424679733
暦[りゃく],6403,96710.619100279961
播[ぱ],6404,96762.555888482471
嵌[はま],6405,96786.389013502427
弥[や],6406,96896.230411109980
浪漫[ロマン],6407,96964.448993137703
即[すなわ],6408,96992.088337359426
栄[は],6409,97118.750121549660
守[じゅ],6410,97173.169000460533
沢[だく],6411,97241.146618404251
類[たぐい],6412,97265.966464396159
咽[むせ],6413,97434.315908911405
々[ごま],6414,97456.733261424379
牡[お],6415,97552.452112465748
弄[いら],6416,97590.021015052931
々[りん],6417,97642.662851129367
則[のっと],6418,97812.261479328372
々[めい],6419,97875.570834363869
巴[どもえ],6420,97892.405961578363
香[きょう],6421,97926.626733430166
窮[きわ],6422,97939.915481494274
縣[けん],6423,97959.057211474777
齢[よわい],6424,97966.379602081419
乾[けん],6425,98019.631343914778
化[ばけ],6426,98117.216733953654
誘[おび],6427,98117.855055567445
点[ちょぼ],6428,98174.564916139469
畔[はん],6429,98197.248571367600
捲[めく],6430,98226.747373734877
栗[ぐり],6431,98250.296467337830
酢[さく],6432,98255.763818289983
練[ねり],6433,98374.789252807604
団扇[うちわ],6434,98438.289550500995
水[み],6435,98503.133747856860
刹[さつ],6436,98558.881250060411
甲[きのえ],6437,98583.178378450582
刎[は],6438,98598.301659514080
翠[みどり],6439,98633.324581704699
鰐[わに],6440,98680.143584086472
佞[ねい],6441,98686.722179362987
瀾[らん],6442,98720.231044905100
纂[さん],6443,98809.520928199112
站[たん],6444,98835.268479150458
交[かわ],6445,98929.803878434992
大[お],6446,99021.618727469555
々[ども],6447,99040.701316291001
什[じゅう],6448,99070.548502648409
餓[う],6449,99074.033792191374
生業[なりわい],6450,99145.704264981105
恭[うやうや],6451,99172.161463109151
温[ぬる],6452,99178.133772033558
煽[せん],6453,99259.168315840216
諍[いさか],6454,99324.801202437768
讃[たた],6455,99336.196091502934
何[いず],6456,99405.156140274674
灰汁[あく],6457,99415.009712751315
狩人[かりゅうど],6458,99463.190642517482
搔[が],6459,99495.421725491149
簾[れん],6460,99564.725404166020
俸[ほう],6461,99567.583069698434
尤[もっと],6462,99580.207319285197
橘[きつ],6463,99595.504400284874
切[ぎり],6464,99616.224387548122
孵[ふ],6465,99642.458058608783
霊[たま],6466,99666.659909633818
散[ばら],6467,99694.437459368753
八[やつ],6468,99742.622553606590
醤[じょう],6469,99783.831295415235
唆[そそのか],6470,99787.527299332040
黄泉[よみ],6471,99815.926997692688
侍[はべ],6472,99908.348127544581
綺[ぎ],6473,99938.183757862163
尾[つ],6474,99945.286171080006
祖[おや],6475,99979.859995819643
蔑[べっ],6476,99994.535624636439
駁[ばく],6477,100003.760034977429
黎[れい],6478,100016.091970459820
羽[ばね],6479,100069.469005011488
木偶[でく],6480,100195.523747619591
倶楽部[クラブ],6481,100319.256736925992
凹[くぼ],6482,100618.893104565461
蛙[がえる],6483,100660.113640621930
恕[じょ],6484,100666.132230278672
綜[そう],6485,100682.354393862595
阜[ふ],6486,100746.888587313762
烟[えん],6487,100794.483968139801
遡[そ],6488,100978.738815303499
貼[ば],6489,101062.349941769193
包[づつみ],6490,101133.819434742516
漲[みなぎ],6491,101172.325641588235
涎[ぜん],6492,101185.369535749502
厘[りん],6493,101209.645158892265
恣[し],6494,101216.349951108641
競[ぜ],6495,101293.692832073706
曳[えい],6496,101312.330965205649
伴[とも],6497,101316.282206282413
狼狽[うろた],6498,101405.148985114909
今[きん],6499,101421.444020714960
而[じ],6500,101447.347636001432
惚ける[ボケる],6501,101495.103458750207
少[すくな],6502,101579.931007495121
慄[おのの],6503,101644.282542839661
悧[り],6504,101646.067283637152
々[ばし],6505,101664.429526769614
括[かっ],6506,101668.436873912346
陸[ろく],6507,101681.072148499734
被[おお],6508,101681.574724206643
好[ごう],6509,101745.538962636056
経[たて],6510,101839.047034414602
儂[わし],6511,101934.811760515382
道[ど],6512,101967.784504762763
二十日[はつか],6513,102041.787883684359
慧[え],6514,102129.113085977151
鶯[うぐいす],6515,102139.938877592518
寿[ことぶき],6516,102338.902500164259
鋲[びょう],6517,102359.117761084839
所[とこ],6518,102368.724345039023
項垂[うなだ],6519,102426.396832856874
莢[きょう],6520,102456.619943667916
拵[ごしら],6521,102458.904375502083
菌[きのこ],6522,102484.602668738546
退[ひ],6523,102613.288368334732
仇[きゅう],6524,102685.149102686788
彿[ふつ],6525,102791.928184721328
孔[く],6526,102937.519646679662
妃[きさき],6527,102976.706553919925
姑[しゅうとめ],6528,103108.992544560067
塑[そ],6529,103180.723583993298
雁[かり],6530,103186.299684039375
忌[いみ],6531,103227.729660341836
入[じゅ],6532,103277.550415182253
狼煙[のろし],6533,103287.055639229351
主[あるじ],6534,103335.175514307339
景[かげ],6535,103357.690206963540
数[す],6536,103383.811076407219
覿[てき],6537,103385.042591936392
々[こん],6538,103520.847498891308
崎[みさき],6539,103537.599154234151
濾[ろ],6540,103651.557014161954
岬[みさき],6541,103680.468024125512
片[ペンス],6542,103712.216661879153
